Timestamp,Infr,Flows,Nodes,Edges,Time,Inferences,Output,Allocation
20240219-181711,infrAtlanta,10,15,44,0.011343466,60218,"{'f9': {'path': ['n5', 'n4', 'n6'], 'budgets': (68.99996616791763, 106.99976274626385), 'delay': 34.49998308395882}, 'f8': {'path': ['n5', 'n4', 'n6', 'n1', 'n8', 'n9', 'n10', 'n7', 'n14'], 'budgets': (4.9995761945081325, 32.996536894757654), 'delay': 0.6249470243135166}, 'f7': {'path': ['n10', 'n7', 'n14', 'n13'], 'budgets': (58.99990946989517, 88.99931730967444), 'delay': 19.666636489965057}, 'f6': {'path': ['n14', 'n13', 'n6'], 'budgets': (112.9999201814059, 140.99932879818596), 'delay': 56.49996009070295}, 'f5': {'path': ['n13', 'n14'], 'budgets': (51.99998367346939, 71.9998693877551), 'delay': 51.99998367346939}, 'f4': {'path': ['n2', 'n6', 'n1', 'n8', 'n9', 'n12'], 'budgets': (40.9997903383209, 60.9980363306067), 'delay': 8.19995806766418}, 'f3': {'path': ['n1', 'n6', 'n2', 'n3', 'n8', 'n9'], 'budgets': (38.999832840640416, 70.9983940175451), 'delay': 7.799966568128083}, 'f2': {'path': ['n15', 'n8', 'n3', 'n2', 'n6', 'n1', 'n7', 'n10', 'n12'], 'budgets': (-11.0002782979724, 20.997689316202685), 'delay': 0}, 'f1': {'path': ['n4', 'n5', 'n3', 'n8', 'n15'], 'budgets': (90.99990457446607, 110.99913662878261), 'delay': 22.749976143616518}, 'f0': {'path': ['n8', 'n3', 'n5'], 'budgets': (81.99994855072464, 103.99950507246378), 'delay': 40.99997427536232}}","{('n4', 'n6'): 22, ('n5', 'n4'): 22, ('n7', 'n14'): 33, ('n10', 'n7'): 33, ('n9', 'n10'): 19, ('n8', 'n9'): 34, ('n1', 'n8'): 23, ('n6', 'n1'): 37, ('n14', 'n13'): 26, ('n13', 'n6'): 12, ('n13', 'n14'): 1, ('n9', 'n12'): 4, ('n2', 'n6'): 18, ('n3', 'n8'): 13, ('n2', 'n3'): 11, ('n6', 'n2'): 11, ('n1', 'n6'): 11, ('n10', 'n12'): 14, ('n7', 'n10'): 14, ('n1', 'n7'): 14, ('n3', 'n2'): 14, ('n8', 'n3'): 17, ('n15', 'n8'): 14, ('n8', 'n15'): 2, ('n5', 'n3'): 2, ('n4', 'n5'): 2, ('n3', 'n5'): 3}"
20240219-181711,infrAtlanta,15,15,44,0.015001828,85224,"{'f14': {'path': ['n6', 'n2', 'n5', 'n3', 'n8'], 'budgets': (101.99983109956798, 133.99777389872486), 'delay': 25.499957774891996}, 'f13': {'path': ['n14', 'n7', 'n10', 'n9', 'n15'], 'budgets': (80.99987938371748, 102.99761496738653), 'delay': 20.24996984592937}, 'f12': {'path': ['n6', 'n2'], 'budgets': (89.99996019900497, 113.99908457711443), 'delay': 89.99996019900497}, 'f11': {'path': ['n10', 'n9', 'n8', 'n1', 'n6'], 'budgets': (116.99988715943691, 144.9973254626951), 'delay': 29.249971789859227}, 'f10': {'path': ['n10', 'n9', 'n8', 'n1', 'n6', 'n2'], 'budgets': (67.9998473584419, 95.99641003980952), 'delay': 13.599969471688379}, 'f9': {'path': ['n9', 'n10'], 'budgets': (118.99997402597403, 150.99929870129873), 'delay': 118.99997402597403}, 'f8': {'path': ['n8', 'n1', 'n6', 'n13', 'n11'], 'budgets': (93.99986735576424, 125.9975009890868), 'delay': 23.49996683894106}, 'f7': {'path': ['n7', 'n10', 'n9', 'n8', 'n1', 'n6', 'n4'], 'budgets': (92.99985142360687, 124.99653839699161), 'delay': 15.499975237267812}, 'f6': {'path': ['n9', 'n10', 'n7', 'n1', 'n8', 'n3', 'n2'], 'budgets': (39.99978629584046, 77.99571109816452), 'delay': 6.666631049306743}, 'f5': {'path': ['n1', 'n8', 'n9', 'n10', 'n7', 'n14'], 'budgets': (90.99986564664265, 118.99689878127602), 'delay': 18.19997312932853}, 'f4': {'path': ['n13', 'n6', 'n2', 'n5', 'n3', 'n8', 'n1', 'n7'], 'budgets': (97.9997348595239, 119.99611825001176), 'delay': 13.999962122789128}, 'f3': {'path': ['n2', 'n6', 'n13', 'n14', 'n7', 'n10', 'n9'], 'budgets': (88.9998101692069, 122.99664039463369), 'delay': 14.833301694867815}, 'f2': {'path': ['n5', 'n2', 'n6', 'n13', 'n14', 'n7'], 'budgets': (75.99983492440812, 113.9975252222244), 'delay': 15.199966984881623}, 'f1': {'path': ['n9', 'n15'], 'budgets': (124.9999674796748, 146.99912195121954), 'delay': 124.9999674796748}, 'f0': {'path': ['n9', 'n10', 'n7', 'n1', 'n8', 'n3'], 'budgets': (84.99983598528145, 106.99620799257445), 'delay': 16.99996719705629}}","{('n3', 'n8'): 20, ('n5', 'n3'): 20, ('n2', 'n5'): 20, ('n6', 'n2'): 38, ('n9', 'n15'): 19, ('n10', 'n9'): 49, ('n7', 'n10'): 33, ('n14', 'n7'): 38, ('n1', 'n6'): 28, ('n8', 'n1'): 43, ('n9', 'n8'): 19, ('n9', 'n10'): 30, ('n13', 'n11'): 9, ('n6', 'n13'): 34, ('n6', 'n4'): 3, ('n3', 'n2'): 8, ('n8', 'n3'): 14, ('n1', 'n8'): 28, ('n7', 'n1'): 14, ('n10', 'n7'): 28, ('n7', 'n14'): 14, ('n8', 'n9'): 14, ('n1', 'n7'): 15, ('n13', 'n6'): 15, ('n13', 'n14'): 25, ('n2', 'n6'): 25, ('n5', 'n2'): 8}"
20240219-181711,infrAtlanta,20,15,44,0.014421608,94075,"{'f19': {'path': ['n6', 'n2'], 'budgets': (32.99995530726257, 62.998748603351956), 'delay': 32.99995530726257}, 'f18': {'path': ['n1', 'n6', 'n2', 'n5'], 'budgets': (83.99988858661479, 119.99762795557866), 'delay': 27.999962862204928}, 'f17': {'path': ['n12', 'n9'], 'budgets': (57.99996946564885, 77.9994503816794), 'delay': 57.99996946564885}, 'f16': {'path': ['n7', 'n1'], 'budgets': (124.99993700787401, 152.9988031496063), 'delay': 124.99993700787401}, 'f15': {'path': ['n12', 'n9'], 'budgets': (114.99996946564886, 140.9994503816794), 'delay': 114.99996946564886}, 'f14': {'path': ['n7', 'n1', 'n6', 'n2', 'n5', 'n3', 'n8', 'n9', 'n12'], 'budgets': (16.99970981442386, 36.99461882550863), 'delay': 2.1249637268029824}, 'f13': {'path': ['n8', 'n9', 'n12', 'n10', 'n7'], 'budgets': (39.999870877121786, 71.99780545784112), 'delay': 9.999967719280447}, 'f12': {'path': ['n9', 'n12'], 'budgets': (63.99996946564885, 101.9993893129771), 'delay': 63.99996946564885}, 'f11': {'path': ['n12', 'n9', 'n8', 'n1', 'n6', 'n13', 'n14'], 'budgets': (65.99984234114407, 101.99661090099461), 'delay': 10.999973723524013}, 'f10': {'path': ['n13', 'n14', 'n7'], 'budgets': (53.999916607439, 89.99902677090736), 'delay': 26.9999583037195}, 'f9': {'path': ['n7', 'n14'], 'budgets': (33.99993650793651, 61.99879365079365), 'delay': 33.99993650793651}, 'f8': {'path': ['n8', 'n3'], 'budgets': (78.9999792746114, 112.99956476683938), 'delay': 78.9999792746114}, 'f7': {'path': ['n5', 'n2', 'n6', 'n1', 'n8', 'n9', 'n10'], 'budgets': (69.9997654551163, 101.99582066014788), 'delay': 11.666627575852717}, 'f6': {'path': ['n11', 'n13', 'n6'], 'budgets': (45.99994052287582, 75.99935555555555), 'delay': 22.99997026143791}, 'f5': {'path': ['n4', 'n6', 'n1'], 'budgets': (67.99991477855478, 103.99918955710956), 'delay': 33.99995738927739}, 'f4': {'path': ['n1', 'n8'], 'budgets': (71.99997553516819, 103.99938837920489), 'delay': 71.99997553516819}, 'f3': {'path': ['n6', 'n13'], 'budgets': (102.99997385620915, 124.9992679738562), 'delay': 102.99997385620915}, 'f2': {'path': ['n3', 'n8', 'n9', 'n12', 'n10', 'n7', 'n1', 'n6', 'n13', 'n11'], 'budgets': (4.999703067098404, 34.99442509996976), 'delay': 0.5555225630109338}, 'f1': {'path': ['n7', 'n1', 'n6', 'n2', 'n3'], 'budgets': (104.99978689167115, 128.99596667137314), 'delay': 26.249946722917787}, 'f0': {'path': ['n14', 'n13', 'n6', 'n1', 'n8', 'n3', 'n5'], 'budgets': (60.99985162978142, 80.99719770162784), 'delay': 10.166641938296904}}","{('n6', 'n2'): 46, ('n2', 'n5'): 22, ('n1', 'n6'): 70, ('n12', 'n9'): 25, ('n7', 'n1'): 49, ('n9', 'n12'): 30, ('n8', 'n9'): 41, ('n3', 'n8'): 23, ('n5', 'n3'): 4, ('n10', 'n7'): 22, ('n12', 'n10'): 22, ('n13', 'n14'): 19, ('n6', 'n13'): 40, ('n8', 'n1'): 15, ('n9', 'n8'): 15, ('n14', 'n7'): 4, ('n7', 'n14'): 18, ('n8', 'n3'): 17, ('n9', 'n10'): 15, ('n1', 'n8'): 20, ('n6', 'n1'): 34, ('n2', 'n6'): 15, ('n5', 'n2'): 15, ('n13', 'n6'): 15, ('n11', 'n13'): 13, ('n4', 'n6'): 17, ('n13', 'n11'): 19, ('n2', 'n3'): 14, ('n3', 'n5'): 2, ('n14', 'n13'): 2}"
20240219-181711,infrAtlanta,25,15,44,0.020233543,154271,"{'f24': {'path': ['n7', 'n10', 'n9', 'n8', 'n1', 'n6', 'n2'], 'budgets': (38.999759628130256, 76.99119367525265), 'delay': 6.49995993802171}, 'f23': {'path': ['n14', 'n7', 'n10', 'n9'], 'budgets': (60.99994903720579, 92.99866975793476), 'delay': 20.333316345735263}, 'f22': {'path': ['n1', 'n6', 'n4', 'n5', 'n3', 'n8', 'n9', 'n12', 'n10', 'n7', 'n14'], 'budgets': (71.99972012320013, 107.99211146192484), 'delay': 7.199972012320013}, 'f21': {'path': ['n7', 'n1'], 'budgets': (113.99990909090909, 143.99763636363636), 'delay': 113.99990909090909}, 'f20': {'path': ['n15', 'n8', 'n9', 'n12', 'n10', 'n7', 'n14'], 'budgets': (100.99985384592401, 132.99630978613033), 'delay': 16.83330897432067}, 'f19': {'path': ['n14', 'n7', 'n10', 'n12'], 'budgets': (95.99993320197076, 127.99814719517866), 'delay': 31.999977733990253}, 'f18': {'path': ['n1', 'n6', 'n4', 'n5', 'n3', 'n8', 'n9'], 'budgets': (102.99980502077689, 132.99470192403155), 'delay': 17.16663417012948}, 'f17': {'path': ['n8', 'n3'], 'budgets': (52.99993333333333, 84.99726666666666), 'delay': 52.99993333333333}, 'f16': {'path': ['n2', 'n6', 'n1', 'n8', 'n9'], 'budgets': (89.99979245033491, 121.99484135398394), 'delay': 22.499948112583727}, 'f15': {'path': ['n15', 'n8', 'n9', 'n12', 'n10', 'n7', 'n14', 'n13', 'n6', 'n4'], 'budgets': (82.99976771178316, 106.99457016389977), 'delay': 9.222196412420352}, 'f14': {'path': ['n11', 'n13', 'n14', 'n7', 'n10', 'n12'], 'budgets': (24.999874110818375, 44.99773355711196), 'delay': 4.999974822163675}, 'f13': {'path': ['n10', 'n9', 'n8', 'n1', 'n6', 'n4'], 'budgets': (104.99986094154883, 126.99476045355784), 'delay': 20.999972188309766}, 'f12': {'path': ['n6', 'n1', 'n8', 'n9', 'n12'], 'budgets': (52.9998824588955, 78.99554087703639), 'delay': 13.249970614723875}, 'f11': {'path': ['n12', 'n10'], 'budgets': (31.999967871485943, 57.999132530120484), 'delay': 31.999967871485943}, 'f10': {'path': ['n3', 'n8'], 'budgets': (106.99993333333333, 134.99886666666666), 'delay': 106.99993333333333}, 'f9': {'path': ['n15', 'n8', 'n9', 'n12'], 'budgets': (77.99992064395325, 105.99819436588407), 'delay': 25.999973547984414}, 'f8': {'path': ['n1', 'n6', 'n4'], 'budgets': (92.99992636191942, 112.99727539101893), 'delay': 46.49996318095971}, 'f7': {'path': ['n10', 'n9', 'n8', 'n1', 'n6'], 'budgets': (65.999884265164, 99.99562342731878), 'delay': 16.499971066291}, 'f6': {'path': ['n12', 'n9', 'n8', 'n1', 'n6', 'n4', 'n5'], 'budgets': (80.99984189390102, 104.99443013363793), 'delay': 13.499973648983504}, 'f5': {'path': ['n11', 'n13', 'n14', 'n7', 'n10', 'n9', 'n8', 'n1', 'n6', 'n2'], 'budgets': (14.99968239638832, 38.990417225394594), 'delay': 1.66663137737648}, 'f4': {'path': ['n1', 'n6', 'n4'], 'budgets': (67.99992636191942, 91.99727539101893), 'delay': 33.99996318095971}, 'f3': {'path': ['n4', 'n5'], 'budgets': (33.99998275862069, 67.99962068965517), 'delay': 33.99998275862069}, 'f2': {'path': ['n3', 'n5', 'n2', 'n6', 'n1', 'n8', 'n9', 'n12', 'n10', 'n7', 'n14', 'n11'], 'budgets': (5.999615771843822, 41.99062308902484), 'delay': 0.5454196156221657}, 'f1': {'path': ['n3', 'n5', 'n2', 'n6', 'n1'], 'budgets': (78.99978488423145, 112.99580691090804), 'delay': 19.74994622105786}, 'f0': {'path': ['n10', 'n9', 'n8', 'n3'], 'budgets': (25.999898564303734, 53.99600843418641), 'delay': 8.666632854767911}}","{('n6', 'n2'): 19, ('n1', 'n6'): 100, ('n8', 'n1'): 63, ('n9', 'n8'): 75, ('n10', 'n9'): 65, ('n7', 'n10'): 47, ('n14', 'n7'): 40, ('n7', 'n14'): 35, ('n10', 'n7'): 35, ('n12', 'n10'): 39, ('n9', 'n12'): 50, ('n8', 'n9'): 74, ('n3', 'n8'): 30, ('n5', 'n3'): 13, ('n4', 'n5'): 36, ('n6', 'n4'): 79, ('n7', 'n1'): 5, ('n15', 'n8'): 26, ('n10', 'n12'): 23, ('n8', 'n3'): 25, ('n1', 'n8'): 35, ('n6', 'n1'): 53, ('n2', 'n6'): 47, ('n13', 'n6'): 13, ('n14', 'n13'): 13, ('n13', 'n14'): 25, ('n11', 'n13'): 25, ('n12', 'n9'): 15, ('n14', 'n11'): 14, ('n5', 'n2'): 32, ('n3', 'n5'): 32}"
20240219-181712,infrCost266,1,37,114,0.010728222999999999,38512,"{'f0': {'path': ['glasgow', 'amsterdam', 'hamburg'], 'budgets': (58.99989637509851, 82.999792750197), 'delay': 29.499948187549254}}","{('amsterdam', 'hamburg'): 12, ('glasgow', 'amsterdam'): 12}"
20240219-181712,infrCost266,2,37,114,0.010993744,42439,"{'f1': {'path': ['paris', 'london', 'birmingham'], 'budgets': (109.99995269218799, 141.99981076875196), 'delay': 54.999976346093995}, 'f0': {'path': ['bordeaux', 'marseille', 'lyon', 'paris', 'london', 'amsterdam', 'brussels', 'dusseldorf', 'frankfurt', 'munich', 'berlin'], 'budgets': (81.99975982241602, 107.99943224636718), 'delay': 8.199975982241602}}","{('london', 'birmingham'): 12, ('paris', 'london'): 19, ('munich', 'berlin'): 7, ('frankfurt', 'munich'): 7, ('dusseldorf', 'frankfurt'): 7, ('brussels', 'dusseldorf'): 7, ('amsterdam', 'brussels'): 7, ('london', 'amsterdam'): 7, ('lyon', 'paris'): 7, ('marseille', 'lyon'): 7, ('bordeaux', 'marseille'): 7}"
20240219-181712,infrCost266,5,37,114,0.013505059,59441,"{'f4': {'path': ['copenaghen', 'stockholm', 'helsinki', 'warsaw', 'berlin', 'munich', 'frankfurt', 'hamburg', 'amsterdam', 'glasgow', 'dublin', 'london', 'paris', 'strasburg', 'zurich', 'lyon', 'marseille', 'rome', 'zagreb'], 'budgets': (25.999433235770432, 51.99675540074055), 'delay': 1.4444129575428017}, 'f3': {'path': ['amsterdam', 'glasgow', 'dublin', 'london', 'paris', 'strasburg', 'frankfurt', 'hamburg', 'berlin', 'munich', 'milan', 'rome', 'zagreb', 'belgrade', 'budapest', 'krakow', 'warsaw', 'helsinki', 'stockholm'], 'budgets': (26.999565941211834, 62.99732248049758), 'delay': 1.4999758856228798}, 'f2': {'path': ['prague', 'budapest', 'krakow', 'warsaw', 'berlin', 'munich', 'frankfurt'], 'budgets': (18.999840610202433, 52.99920743521403), 'delay': 3.1666401017004056}, 'f1': {'path': ['lisbon', 'london', 'paris', 'strasburg', 'frankfurt', 'hamburg', 'berlin'], 'budgets': (24.999822452204345, 46.998794948400814), 'delay': 4.166637075367391}, 'f0': {'path': ['rome', 'marseille'], 'budgets': (114.99992660550458, 150.9994862385321), 'delay': 114.99992660550458}}","{('rome', 'zagreb'): 20, ('marseille', 'rome'): 4, ('lyon', 'marseille'): 4, ('zurich', 'lyon'): 4, ('strasburg', 'zurich'): 4, ('paris', 'strasburg'): 25, ('london', 'paris'): 25, ('dublin', 'london'): 20, ('glasgow', 'dublin'): 20, ('amsterdam', 'glasgow'): 20, ('hamburg', 'amsterdam'): 4, ('frankfurt', 'hamburg'): 25, ('munich', 'frankfurt'): 22, ('berlin', 'munich'): 38, ('warsaw', 'berlin'): 22, ('helsinki', 'warsaw'): 4, ('stockholm', 'helsinki'): 4, ('copenaghen', 'stockholm'): 4, ('helsinki', 'stockholm'): 16, ('warsaw', 'helsinki'): 16, ('krakow', 'warsaw'): 34, ('budapest', 'krakow'): 34, ('belgrade', 'budapest'): 16, ('zagreb', 'belgrade'): 16, ('milan', 'rome'): 16, ('munich', 'milan'): 16, ('hamburg', 'berlin'): 21, ('strasburg', 'frankfurt'): 21, ('prague', 'budapest'): 18, ('lisbon', 'london'): 5, ('rome', 'marseille'): 14}"
20240219-181712,infrCost266,10,37,114,0.017032503999999997,82910,"{'f9': {'path': ['hamburg', 'frankfurt', 'munich', 'milan', 'rome', 'palermo', 'athens', 'zagreb', 'vienna', 'prague', 'berlin', 'copenaghen', 'oslo', 'helsinki', 'warsaw', 'krakow'], 'budgets': (1.9992704602109248, 31.9953831267284), 'delay': 0.13328469734739498}, 'f8': {'path': ['prague', 'berlin', 'copenaghen', 'oslo', 'helsinki'], 'budgets': (112.9997971533669, 134.99853445247533), 'delay': 28.249949288341725}, 'f7': {'path': ['marseille', 'barcelona', 'madrid', 'lisbon', 'london', 'paris', 'lyon', 'zurich', 'milan'], 'budgets': (17.99976778642297, 37.998594816761596), 'delay': 2.2499709733028714}, 'f6': {'path': ['brussels', 'amsterdam', 'london', 'paris', 'lyon', 'zurich', 'milan', 'munich'], 'budgets': (37.99975849235007, 73.99806022861405), 'delay': 5.428536927478581}, 'f5': {'path': ['dusseldorf', 'brussels', 'amsterdam', 'london', 'lisbon'], 'budgets': (75.9998467661221, 109.99864211577541), 'delay': 18.999961691530526}, 'f4': {'path': ['berlin', 'munich'], 'budgets': (71.9998961038961, 103.99885714285715), 'delay': 71.9998961038961}, 'f3': {'path': ['copenaghen', 'berlin', 'prague', 'budapest', 'belgrade', 'zagreb', 'vienna', 'munich', 'frankfurt'], 'budgets': (58.99973798260486, 86.99782140935623), 'delay': 7.374967247825608}, 'f2': {'path': ['dublin', 'london', 'paris', 'lyon', 'zurich', 'milan', 'rome', 'palermo', 'athens', 'zagreb', 'vienna', 'munich', 'frankfurt', 'hamburg', 'berlin', 'copenaghen'], 'budgets': (62.999497761914505, 84.9968205119591), 'delay': 4.199966517460967}, 'f1': {'path': ['dusseldorf', 'brussels', 'amsterdam', 'london', 'lisbon'], 'budgets': (37.99984676612209, 65.9986421157754), 'delay': 9.499961691530523}, 'f0': {'path': ['krakow', 'budapest', 'belgrade', 'zagreb', 'vienna', 'munich', 'frankfurt', 'dusseldorf'], 'budgets': (43.999766776068924, 75.99832363113082), 'delay': 6.285680968009847}}","{('warsaw', 'krakow'): 3, ('helsinki', 'warsaw'): 3, ('oslo', 'helsinki'): 9, ('copenaghen', 'oslo'): 9, ('berlin', 'copenaghen'): 26, ('prague', 'berlin'): 9, ('vienna', 'prague'): 3, ('zagreb', 'vienna'): 41, ('athens', 'zagreb'): 20, ('palermo', 'athens'): 20, ('rome', 'palermo'): 20, ('milan', 'rome'): 20, ('munich', 'milan'): 3, ('frankfurt', 'munich'): 3, ('hamburg', 'frankfurt'): 3, ('zurich', 'milan'): 31, ('lyon', 'zurich'): 31, ('paris', 'lyon'): 31, ('london', 'paris'): 31, ('lisbon', 'london'): 2, ('madrid', 'lisbon'): 2, ('barcelona', 'madrid'): 2, ('marseille', 'barcelona'): 2, ('milan', 'munich'): 12, ('amsterdam', 'london'): 35, ('brussels', 'amsterdam'): 35, ('london', 'lisbon'): 23, ('dusseldorf', 'brussels'): 23, ('berlin', 'munich'): 2, ('munich', 'frankfurt'): 38, ('vienna', 'munich'): 38, ('belgrade', 'zagreb'): 21, ('budapest', 'belgrade'): 21, ('prague', 'budapest'): 7, ('berlin', 'prague'): 7, ('copenaghen', 'berlin'): 7, ('hamburg', 'berlin'): 17, ('frankfurt', 'hamburg'): 17, ('dublin', 'london'): 17, ('frankfurt', 'dusseldorf'): 14, ('krakow', 'budapest'): 14}"
20240219-181713,infrCost266,15,37,114,0.028642321000000002,217321,"{'f14': {'path': ['glasgow', 'amsterdam', 'london', 'paris'], 'budgets': (92.99988543492879, 130.99896440423706), 'delay': 30.99996181164293}, 'f13': {'path': ['copenaghen', 'berlin', 'warsaw', 'krakow', 'budapest', 'prague', 'vienna', 'zagreb', 'athens', 'palermo', 'rome', 'marseille', 'barcelona', 'madrid', 'bordeaux', 'paris', 'london', 'amsterdam', 'hamburg', 'frankfurt', 'dusseldorf'], 'budgets': (4.999288509935272, 36.98811199942675), 'delay': 0.2499644254967636}, 'f12': {'path': ['zurich', 'milan', 'munich', 'frankfurt', 'strasburg', 'paris', 'london', 'amsterdam', 'hamburg', 'berlin', 'warsaw', 'krakow', 'budapest', 'prague', 'vienna', 'zagreb', 'athens', 'palermo'], 'budgets': (16.999376744693826, 48.989044995781015), 'delay': 0.9999633379231663}, 'f11': {'path': ['dusseldorf', 'frankfurt', 'strasburg', 'paris', 'london', 'amsterdam', 'hamburg', 'berlin', 'warsaw', 'krakow', 'budapest'], 'budgets': (0.99967756561849, 26.994015557190718), 'delay': 0.099967756561849}, 'f10': {'path': ['lisbon', 'london', 'paris', 'lyon', 'marseille', 'rome', 'zagreb', 'vienna', 'prague', 'berlin', 'warsaw'], 'budgets': (23.999678050740645, 59.99281446778014), 'delay': 2.3999678050740645}, 'f9': {'path': ['warsaw', 'berlin', 'prague', 'vienna', 'zagreb', 'athens', 'palermo', 'rome', 'marseille', 'barcelona', 'madrid'], 'budgets': (51.99962893266319, 89.99293450174467), 'delay': 5.199962893266319}, 'f8': {'path': ['dublin', 'london', 'paris', 'lyon', 'marseille', 'rome', 'zagreb', 'vienna'], 'budgets': (70.99974397880528, 94.99479613145745), 'delay': 10.142820568400754}, 'f7': {'path': ['sofia', 'belgrade', 'zagreb', 'vienna', 'prague', 'berlin', 'munich', 'frankfurt', 'strasburg', 'zurich'], 'budgets': (81.99964983606873, 101.99404449491969), 'delay': 9.111072204007636}, 'f6': {'path': ['munich', 'frankfurt', 'strasburg', 'paris', 'lyon'], 'budgets': (97.99977539074506, 121.99636581835624), 'delay': 24.499943847686264}, 'f5': {'path': ['warsaw', 'berlin', 'prague', 'vienna', 'zagreb', 'athens', 'palermo', 'rome', 'marseille', 'barcelona', 'madrid', 'bordeaux', 'paris', 'london', 'birmingham'], 'budgets': (36.99953418100937, 60.99129763394115), 'delay': 2.6428238700720983}, 'f4': {'path': ['budapest', 'krakow', 'warsaw', 'berlin', 'prague', 'vienna', 'zagreb', 'athens', 'palermo', 'rome', 'marseille', 'barcelona', 'madrid', 'bordeaux', 'paris', 'strasburg'], 'budgets': (27.999433985828993, 63.98926584933182), 'delay': 1.8666289323885996}, 'f3': {'path': ['krakow', 'budapest', 'prague', 'berlin', 'munich', 'frankfurt', 'strasburg', 'paris', 'london', 'lisbon', 'seville', 'barcelona', 'marseille', 'lyon', 'zurich', 'milan', 'rome', 'zagreb', 'athens'], 'budgets': (-12.000730480552466, 21.9887965873543), 'delay': 0}, 'f2': {'path': ['madrid', 'barcelona', 'marseille', 'bordeaux', 'paris', 'london', 'amsterdam', 'hamburg', 'berlin', 'warsaw', 'krakow', 'budapest', 'prague', 'vienna', 'zagreb', 'athens', 'palermo', 'rome', 'milan'], 'budgets': (7.999324582441752, 41.98755298887542), 'delay': 0.444406921246764}, 'f1': {'path': ['vienna', 'zagreb', 'athens', 'sofia', 'belgrade', 'budapest', 'krakow', 'warsaw', 'berlin', 'munich', 'frankfurt', 'strasburg', 'paris', 'london', 'dublin'], 'budgets': (34.99949845131434, 54.99089189207383), 'delay': 2.4999641750938815}, 'f0': {'path': ['hamburg', 'amsterdam', 'london', 'paris', 'lyon', 'marseille', 'rome', 'zagreb', 'vienna', 'prague', 'berlin', 'warsaw', 'krakow'], 'budgets': (38.99958542193303, 66.99084787352325), 'delay': 3.249965451827752}}","{('london', 'paris'): 38, ('amsterdam', 'london'): 26, ('glasgow', 'amsterdam'): 10, ('frankfurt', 'dusseldorf'): 11, ('hamburg', 'frankfurt'): 11, ('amsterdam', 'hamburg'): 52, ('london', 'amsterdam'): 52, ('paris', 'london'): 75, ('bordeaux', 'paris'): 29, ('madrid', 'bordeaux'): 20, ('barcelona', 'madrid'): 27, ('marseille', 'barcelona'): 27, ('rome', 'marseille'): 27, ('palermo', 'rome'): 36, ('athens', 'palermo'): 52, ('zagreb', 'athens'): 69, ('vienna', 'zagreb'): 67, ('prague', 'vienna'): 52, ('budapest', 'prague'): 38, ('krakow', 'budapest'): 54, ('warsaw', 'krakow'): 68, ('berlin', 'warsaw'): 72, ('copenaghen', 'berlin'): 11, ('hamburg', 'berlin'): 41, ('strasburg', 'paris'): 52, ('frankfurt', 'strasburg'): 67, ('munich', 'frankfurt'): 51, ('milan', 'munich'): 16, ('zurich', 'milan'): 18, ('dusseldorf', 'frankfurt'): 16, ('prague', 'berlin'): 37, ('vienna', 'prague'): 35, ('zagreb', 'vienna'): 43, ('rome', 'zagreb'): 30, ('marseille', 'rome'): 28, ('lyon', 'marseille'): 28, ('paris', 'lyon'): 31, ('lisbon', 'london'): 4, ('berlin', 'prague'): 16, ('warsaw', 'berlin'): 31, ('dublin', 'london'): 8, ('strasburg', 'zurich'): 15, ('berlin', 'munich'): 32, ('belgrade', 'zagreb'): 15, ('sofia', 'belgrade'): 30, ('london', 'birmingham'): 6, ('paris', 'strasburg'): 3, ('krakow', 'warsaw'): 18, ('budapest', 'krakow'): 18, ('milan', 'rome'): 2, ('lyon', 'zurich'): 2, ('marseille', 'lyon'): 2, ('barcelona', 'marseille'): 11, ('seville', 'barcelona'): 2, ('lisbon', 'seville'): 2, ('london', 'lisbon'): 2, ('rome', 'milan'): 9, ('marseille', 'bordeaux'): 9, ('madrid', 'barcelona'): 9, ('london', 'dublin'): 15, ('belgrade', 'budapest'): 15, ('athens', 'sofia'): 15, ('hamburg', 'amsterdam'): 16}"
20240219-184713,infrCost266,20,37,114,,,,
